"Name","Gross Export","Share"
"Liberia","442010790","0.029760444538633798"
"Libya","732277752","0.049304025870661294"
"Saint Lucia","7977712","0.0005371367869123586"
"Sri Lanka","295530415","0.01989796793215598"
"Lesotho","3022946","0.00020353398335883356"
"Lithuania","3405439477","0.22928714632720298"
"Luxembourg","6886107682","0.4636394187508887"
"Latvia","2010399501","0.13535955276116127"
"Macao","113425471","0.0076369005357627496"
"Morocco","2282899819","0.15370691165843856"
"Moldova","468407388","0.031537719004688373"
"Madagascar","57939298","0.003901034327094993"
"Maldives","36656811","0.0024680913122701854"
"Mexico","12099431423","0.8146508319699493"
"Marshall Islands","756517332","0.050936069007503665"
"North Macedonia","907526847","0.0611034911556451"
"Mali","136875405","0.009215777061020478"
"Malta","767532229","0.051677698485072"
"Myanmar","175449380","0.01181295040971214"
"Montenegro","105499573","0.007103252368830289"
"Mongolia","158423011","0.010666570452972137"
"Northern Mariana Islands","137141","0.000009233659487074462"
"Mozambique","125234704","0.00843201240110953"
"Mauritania","138432116","0.00932058991271168"
"Montserrat","313777","0.00002112650464030278"
"Mauritius","121706015","0.008194426903980406"
"Malawi","16641455","0.0011204638207353945"
"Malaysia","6403717160","0.43116021982467334"
"Namibia","160019551","0.01077406497844223"
"New Caledonia","68330231","0.004600652508929784"
"Niger","42326608","0.002849836923421018"
"Norfolk Island","146998","0.0000098973281314922"
"Nigeria","1852335018","0.1247171218832876"
"Nicaragua","82067931","0.005525607438058074"
"Netherlands","93040902815","6.264414106384654"
"Norway","11440063447","0.7702557979023438"
"Nepal","38994875","0.0026255124105193394"
"New Zealand","1437288703","0.09677218678674429"
"Oman","928589595","0.06252163921416923"
"Pakistan","1076260816","0.07246429509938604"
"Panama","565988237","0.03810780622970227"
"Pitcairn","108628","0.000007313888354043828"
"Peru","1221498114","0.08224307573066889"
"Philippines","2707995177","0.18232844559291486"
"Papua New Guinea","38830188","0.002614424087698682"
"Poland","63108055187","4.249045088545812"
"North Korea","13251722","0.0008922341864604558"
"Portugal","9403545667","0.6331377098040156"
"Paraguay","168584147","0.011350716476596391"
"Palestine","70477881","0.004745253093710524"
"French Polynesia","29134821","0.0019616381412623962"
"Qatar","2811652212","0.1893076404699375"
"Romania","14290972619","0.9622065968816818"
"Russia","39842901912","2.6826097901598795"
"Rwanda","38656958","0.0026027605674316143"
"Saudi Arabia","11902064683","0.8013621927502123"
"Sudan","210485920","0.014171949395903459"
"Senegal","134337608","0.009044908004025713"
"Singapore","8423833080","0.5671739759566701"
"Solomon Islands","549593","0.0000370039201878338"
"Sierra Leone","32282537","0.0021735728486512594"
"El Salvador","322599366","0.021720511709773932"
"San Marino","45814025","0.0030846435900446735"
"Somalia","7163013","0.0004822833648834973"
"Saint Pierre and Miquelon","634060","0.00004269105617119923"
"Serbia","2481724193","0.16709369290727547"
"South Sudan","6346622","0.0004273160210380229"
"Sao Tome and Principe","964017","0.000064906955015284"
"Suriname","39039427","0.0026285120823714347"
"Slovakia","14797830104","0.9963331485691054"
"Slovenia","5444560418","0.36658050441965423"
"Sweden","28391329776","1.9115791159231892"
"Eswatini","13576271","0.0009140859664013235"
"St-Martin / St Maarten","5134741","0.0003457204625044313"
"Seychelles","16126750","0.0010858088983832558"
"Syria","91308419","0.00614776652750906"
"Turks and Caicos Islands","1585699","0.00010676460442168634"
"Chad","47087228","0.003170367939144663"
"Togo","77599063","0.005224719990798076"
"Thailand","5221277211","0.3515469177998982"
"Tajikistan","59637749","0.004015390487466298"
"Turkmenistan","368809893","0.024831851652141718"
"Timor-Leste","148129","0.000009973477998270779"
"Trinidad and Tobago","157719628","0.010619211901474067"
"Tunisia","1764749703","0.11882003075242116"
"Turkiye","25663318136","1.7279029683047848"
"Tanzania","228717981","0.015399508207794652"
"Uganda","128383156","0.008643996663142027"
"Ukraine","4886351526","0.32899647899046"
"Uruguay","559654643","0.0376813673797203"
"United States of America","127754657936","8.601680090335488"
"Uzbekistan","671103343","0.0451851725588944"
"Vatican City","2950963","0.00019868739108622305"
"Saint Vincent and the Grenadines","3395457","0.00022861502935667228"
"Venezuela","925033785","0.06228222766882003"
"British Virgin Islands","152673659","0.010279468429220447"
"Vietnam","2632954220","0.1772759620575593"
"Vanuatu","453407","0.000030527747698033195"
"Wallis and Futuna","147408","0.000009924933299820421"
"Samoa","1478270","0.00009953144435258285"
"Yemen","276157191","0.01859357498196006"
"South Africa","11127396455","0.7492040297442011"
"Zambia","105338268","0.0070923917549835"
"Zimbabwe","42466825","0.0028592776890002326"
"Taiwan","9171555250","0.6175178695312861"
