"Name","Gross Export","Share"
"Guatemala","193571243","0.017291965694146472"
"Guam","4674412","0.0004175711778856873"
"Guyana","13406881","0.0011976537564389364"
"Hong Kong","5722183140","0.511169908396483"
"Honduras","79574786","0.007108516989949003"
"Croatia","3223259422","0.2879378697204439"
"Haiti","12701037","0.0011345998128662377"
"Hungary","16289577871","1.4551687396947672"
"Indonesia","2115422913","0.18897342328998423"
"India","11326859518","1.0118427880719474"
"Ireland","5094768119","0.4551221254149779"
"Iran","5315532280","0.4748432691104235"
"Iraq","857974518","0.0766439565184166"
"Iceland","315581907","0.028191333717567345"
"Israel","3452426331","0.3084096415975382"
"Italy","70500851780","6.297930888359617"
"Jamaica","31237618","0.0027904962041435688"
"Jordan","994168765","0.08881036207724288"
"Japan","15458055130","1.3808877541081084"
"Kazakhstan","1889096359","0.16875538394287734"
"Kenya","283787871","0.02535113198475904"
"Kyrgyzstan","65770594","0.005875370935814241"
"Cambodia","20630046","0.0018429082862306341"
"Kiribati","302971","0.000027064785332402143"
"Saint Kitts and Nevis","1527877","0.00013648719850848626"
"South Korea","11172342793","0.9980396122155427"
"Kuwait","1360749307","0.12155746881770856"
"Laos","16614166","0.0014841646106950645"
"Lebanon","872340988","0.07792733158248015"
"Liberia","106378624","0.009502937979266407"
"Libya","1602907142","0.1431897366612786"
"Saint Lucia","4664398","0.00041667661451058315"
"Sri Lanka","212659193","0.018997116580487493"
"Lesotho","7270726","0.0006495032145014372"
"Lithuania","1968756616","0.17587153616612308"
"Luxembourg","5989623778","0.5350607212354367"
"Latvia","1128365100","0.1007982916123143"
"Macao","43459385","0.003882282217450573"
"Morocco","1847270519","0.16501902838096746"
"Moldova","342306324","0.030578659927794065"
"Madagascar","93307227","0.008335253435862566"
"Maldives","17513734","0.0015645241659392902"
"Mexico","7134186486","0.6373059658017248"
"Marshall Islands","15893908","0.001419823046142862"
"North Macedonia","576724471","0.05151953158407302"
"Mali","99593503","0.008896814477943264"
"Malta","412449152","0.03684460809586166"
"Myanmar","53368022","0.00476743338156099"
"Montenegro","101513958","0.009068371169229025"
"Mongolia","55433320","0.00495192908252722"
"Northern Mariana Islands","407578","0.00003640946188318288"
"Mozambique","130515061","0.011659076639712615"
"Mauritania","76238183","0.006810453994037021"
"Montserrat","716885","0.00006404025016592053"
"Mauritius","108797654","0.009719033010350703"
"Malawi","18874882","0.0016861172505105147"
"Malaysia","4588764706","0.4099201960213797"
"Mayotte","4436253","0.00039629613106609214"
"Namibia","126246216","0.011277735278518646"
"New Caledonia","61453231","0.005489695399881575"
"Niger","31654499","0.0028277367148662356"
"Norfolk Island","309253","0.000027625964393956383"
"Nigeria","1532640907","0.13691276438871414"
"Nicaragua","26790894","0.002393264685310279"
"Niue","2301291","0.00020557725624693144"
"Netherlands","73096372143","6.52979202837128"
"Norway","8881815480","0.7934238898383221"
"Nepal","25838593","0.002308194424008597"
"Nauru","1448937","0.00012943538776046145"
"New Zealand","859462124","0.07677684625720083"
"Oman","631569474","0.05641890555963487"
"Pakistan","1052097650","0.09398522315988911"
"Panama","357154631","0.0319050781047965"
"Pitcairn","628698","0.000056162393129740345"
"Peru","611271209","0.05460563569273272"
"Philippines","1122026423","0.10023204952215901"
"Palau","395254","0.00003530854326576892"
"Papua New Guinea","45447067","0.004059844382275192"
"Poland","43001905410","3.841414982971678"
"North Korea","35357789","0.0031585563275474213"
"Portugal","8636772368","0.7715338765252864"
"Paraguay","112531103","0.010052546764916228"
"Palestine","39773117","0.0035529832017107722"
"French Polynesia","30561107","0.00273006261482311"
"Qatar","1525496810","0.1362745731040735"
"Romania","8929155059","0.7976527947281012"
"Russia","29585924042","2.642948279067916"
"Rwanda","43111882","0.003851239331836552"
"Saudi Arabia","6865993194","0.6133479174222751"
"Sudan","285332581","0.02548912289659818"
"Senegal","129297531","0.011550313134011543"
"Singapore","6983341615","0.6238308013400804"
"Saint Helena, Ascension and Tristan da Cunha","7727472","0.0006903049164512387"
"Solomon Islands","1304819","0.00011656114325344548"
"Sierra Leone","15257756","0.001362994777698759"
"El Salvador","143858776","0.0128510876969153"
"San Marino","46273812","0.004133698566172783"
"Somalia","833215","0.00007443215723860517"
"Saint Pierre and Miquelon","551579","0.000049273254631172756"
"Serbia","1964542328","0.17549506845122986"
"Sao Tome and Principe","730095","0.00006522031629185679"
"Suriname","23959988","0.002140376246528319"
"Slovakia","9176256582","0.8197266885176212"
"Slovenia","4252860496","0.37991344509175234"
"Sweden","21687154687","1.9373411517084276"
"Eswatini","5544845","0.0004953280664698712"
"Seychelles","34107287","0.003046847391089016"
"Syria","916985792","0.08191550878910114"
"Turks and Caicos Islands","1183320","0.00010570748282686497"
"Chad","23724059","0.002119300408449136"
"Togo","57821564","0.005165273961018552"
"Thailand","3012561668","0.26911597098416457"
"Tajikistan","36331811","0.0032455669534457317"
"Tokelau","3599448","0.00032154327455480633"
"Turkmenistan","359363585","0.03210240677922128"
"Timor-Leste","3148459","0.00028125585274785215"
"Tonga","2403406","0.000214699319263584"
"Trinidad and Tobago","243127720","0.02171890890598894"
"Tunisia","1740983298","0.15552425554811353"
"Turkiye","16390400049","1.4641753132754571"
"Tuvalu","487273","0.00004352871774287173"
"Tanzania","197985645","0.017686309847550354"
"Uganda","88614124","0.007916012567139643"
"Ukraine","5334805007","0.47656492636153003"
"Uruguay","203718160","0.018198402714160605"
"United States of America","76221726265","6.80898389293808"
"Uzbekistan","472347324","0.0421953880945523"
"Vatican City","3002352","0.0002682039283373928"
"Saint Vincent and the Grenadines","6130392","0.0005476357258070093"
"Venezuela","1072286660","0.09578873313848019"
"British Virgin Islands","31955778","0.002854650351683491"
"Vietnam","1600062130","0.14293558811554946"
"Vanuatu","4771860","0.00042627633184785503"
"Wallis and Futuna","151870","0.000013566740540949179"
"Samoa","665970","0.00005949194836410038"
"Yemen","282468805","0.025233298138848802"
"South Africa","8122863695","0.7256257601867435"
"Zambia","49363431","0.004409698166774527"
"Zimbabwe","26452791","0.0023630615136692934"
"Taiwan","5444377093","0.4863531403688558"
