"Name","Gross Export","Share"
"Sri Lanka","140352681","0.02520562655544307"
"Lesotho","885988","0.000159112619021534"
"Lithuania","1089117411","0.19559217922382974"
"Luxembourg","2498506162","0.4487011777555239"
"Latvia","715488494","0.12849299105643994"
"Macao","54876803","0.009855203285889621"
"Morocco","613661428","0.11020609421524277"
"Moldova","126787120","0.02276941755576544"
"Madagascar","28084588","0.005043648842671397"
"Maldives","5893909","0.0010584740394504106"
"Mexico","4742527665","0.8517000202714148"
"Marshall Islands","103573000","0.018600445254244237"
"North Macedonia","220639493","0.03962415697595613"
"Mali","58449647","0.010496842412147961"
"Malta","265926717","0.047757189047332796"
"Myanmar","16108787","0.0028929413139117456"
"Mongolia","29621796","0.005319712616515799"
"Northern Mariana Islands","5295000","0.0009509173010458634"
"Mozambique","11282425","0.002026185671435765"
"Mauritania","33562634","0.006027438968700687"
"Montserrat","357444","0.00006419257483570116"
"Mauritius","105127649","0.018879641218579202"
"Malawi","15540756","0.002790929887012712"
"Malaysia","2222741049","0.3991771330007425"
"Mayotte","1507059","0.0002706493818313273"
"Namibia","33220778","0.005966045808197129"
"New Caledonia","27510617","0.004940570664352493"
"Niger","36115491","0.0064859008928548015"
"Norfolk Island","495000","0.0000888959516558456"
"Nigeria","850620921","0.15276112377912496"
"Nicaragua","23729236","0.004261480840982123"
"Netherlands","34006419643","6.107137447621265"
"Norway","4296588576","0.7716148087619282"
"Nepal","20948000","0.0037620048389629362"
"New Zealand","500431861","0.08987144752020372"
"Oman","233944699","0.04201360939887949"
"Pakistan","450784995","0.08095547701555676"
"Panama","107916000","0.01938039498766108"
"Peru","196780261","0.03533933044177915"
"Philippines","965227952","0.1733431461775007"
"Palau","8652000","0.001553793482275507"
"Papua New Guinea","6810943","0.001223162140724687"
"Poland","13389714719","2.4046291562541176"
"North Korea","79791000","0.014329488643578941"
"Portugal","5606140861","1.0067943978895286"
"Paraguay","46233349","0.00830294456079159"
"Palestine","12087000","0.002170677510432739"
"French Polynesia","18864799","0.003387887393739887"
"Qatar","281958963","0.05063638453288961"
"Romania","2742645646","0.4925456459715786"
"Russia","9034751093","1.62253090178975"
"Rwanda","5751136","0.001032833753176148"
"Saudi Arabia","2661431817","0.4779606346249723"
"Serbia and Montenegro","566776781","0.10178618449178138"
"Sudan","128199259","0.023023020465412585"
"Senegal","50142755","0.009005026109840223"
"Singapore","3630264783","0.6519511972676502"
"Solomon Islands","1394000","0.000250345366885351"
"Sierra Leone","20950000","0.0037623640145251825"
"El Salvador","62613330","0.011244589003417184"
"Somalia","465000","0.00008350831822215799"
"Saint Pierre and Miquelon","1509000","0.0002709979617144869"
"Sao Tome and Principe","479994","0.00008620105741231505"
"Suriname","6445015","0.0011574459431539388"
"Slovakia","3465406818","0.6223447211328601"
"Slovenia","2107620371","0.37850286587735626"
"Sweden","11390942252","2.045674043936002"
"Eswatini","2001737","0.0003594875062216513"
"Seychelles","5499759","0.0009876895155208115"
"Syria","395779243","0.07107711606487913"
"Turks and Caicos Islands","1710000","0.0003070951057201939"
"Chad","8334000","0.0014966845678784186"
"Togo","34479536","0.006192103364387854"
"Thailand","2070765000","0.37188409157700425"
"Tajikistan","8636000","0.0015509200777775404"
"Tokelau","627000","0.00011260153876407109"
"Turkmenistan","110763000","0.01989168140051803"
"Timor-Leste","633000","0.00011367906545080863"
"Trinidad and Tobago","141414288","0.02539627820099763"
"Tunisia","1005884594","0.18064458230218963"
"Turkiye","5180836787","0.9304149829373302"
"Tanzania","62172078","0.011165345535821134"
"Uganda","24272406","0.0043590275360546596"
"Ukraine","1764676540","0.31691434421827247"
"Uruguay","93162029","0.01673076207301916"
"United States of America","59616124747","10.706327562460954"
"Uzbekistan","201694000","0.0362217779258063"
"Saint Vincent and the Grenadines","1871069","0.00033602113003788155"
"Venezuela","558615453","0.10032050970524503"
"British Virgin Islands","16682000","0.002995883364692558"
"Vietnam","378325496","0.0679426363688683"
"Vanuatu","16344000","0.0029351826946730107"
"Wallis and Futuna","98676","0.000017721003890085294"
"Samoa","1071093","0.00019235521524629218"
"Yemen","100091000","0.017975120600374223"
"South Africa","3922829866","0.7044923113576631"
"Zambia","12574936","0.0022583048540027323"
"Zimbabwe","53852797","0.009671304320493063"
"Taiwan","3651427768","0.6557518107857377"
