"Name","Gross Export","Share"
"Aruba","54046974","0.0034941111050109637"
"Afghanistan","95510187","0.006174688060026705"
"Angola","163888912","0.010595340035269404"
"Anguilla","1292536","0.00008356183625056327"
"Albania","295466110","0.019101743163371012"
"Andorra","51998638","0.0033616871590488127"
"United Arab Emirates","9967698006","0.644406924505343"
"Argentina","3476877833","0.22477849448244322"
"Armenia","240612046","0.015555454074598307"
"Antigua and Barbuda","17589309","0.0011371404420600733"
"Australia","11871175626","0.7674658452542056"
"Austria","75276288119","4.866576142830914"
"Azerbaijan","542481698","0.03507118317571311"
"Burundi","11538329","0.000745947469550655"
"Belgium","52240912459","3.3773500873313926"
"Benin","47864145","0.003094394157503711"
"Bonaire","1460013","0.00009438914446459799"
"Burkina Faso","92177523","0.005959232921101253"
"Bangladesh","982204915","0.06349907953954738"
"Bulgaria","4694405157","0.30349105558609873"
"Bahrain","484174651","0.031301660382020785"
"The Bahamas","484171874","0.03130148085029458"
"Bosnia and Herzegovina","1087128838","0.07028236114446415"
"Saint Barthélemy","1207959","0.00007809397351825725"
"Belarus","1798488305","0.11627141158231809"
"Belize","3391520","0.00021926015126890884"
"Bermuda","9547496","0.0006172410651269348"
"Bolivia","172018786","0.011120932513874032"
"Brazil","11273512996","0.7288272411293371"
"Barbados","19480036","0.001259375041304132"
"Brunei","134319069","0.008683663781206953"
"Bhutan","2112424","0.0001365672046115233"
"Botswana","87613547","0.005664174048339875"
"Central African Republic","12038976","0.0007783140594431885"
"Canada","12055997543","0.7794144940840015"
"Switzerland","65489674524","4.23387623917413"
"Chile","3165025051","0.2046173607857674"
"China","110451924924","7.1406642941154415"
"Côte d'Ivoire","252383695","0.016316485570925764"
"Cameroon","126570885","0.008182747379151431"
"Democratic Republic of the Congo","107127530","0.006925743747011537"
"Republic of the Congo","50578653","0.0032698858057029438"
"Cook Islands","1006904","0.00006509586361079084"
"Colombia","1769811197","0.11441745022044056"
"Comoros","1366894","0.00008836904550424702"
"Cabo Verde","11455384","0.0007405851148403778"
"Costa Rica","296666469","0.019179345800512174"
"Cuba","269194789","0.017403314784209437"
"Curaçao","47055962","0.003042145511813"
"Cayman Islands","767514621","0.04961945437489952"
"Cyprus","760636368","0.04917477859729956"
"Czechia","51826626592","3.3505667035191222"
"Djibouti","16825633","0.0010877691527029602"
"Dominica","1780755","0.00011512496186750064"
"Denmark","23619045323","1.5269600209782614"
"Dominican Republic","342890090","0.022167680863450535"
"Algeria","2595051490","0.16776884177242274"
"Ecuador","575493604","0.037205387161900715"
"Egypt","3816156414","0.2467126930106432"
"Eritrea","15907082","0.0010283852684244636"
"Spain","52253183950","3.378143433374746"
"Estonia","2342636295","0.15145031974151296"
"Ethiopia","302853259","0.019579318824781228"
"Finland","13144644607","0.8497950078156303"
"Fiji","10468477","0.0006767820477470552"
"France","124357173835","8.039632007606055"
"Faroe Islands","90344800","0.005840748252806799"
"Micronesia","228241","0.000014755671847952251"
"Gabon","57658577","0.0037275995173167275"
"United Kingdom","96656048340","6.248767449427797"
"Georgia","444805856","0.02875648655229999"
"Ghana","274556560","0.01774995072341347"
"Gibraltar","33103154","0.002140103125889862"
"Guinea","141047838","0.009118675489465652"
"The Gambia","14299592","0.0009244618062118691"
"Guinea-Bissau","3245195","0.0002098003097717562"
"Equatorial Guinea","22046800","0.001425315110332647"
"Greece","6783107539","0.43852466890197195"
"Grenada","4740263","0.00030645574327570283"
"Greenland","12673685","0.0008193476937286234"
"Guatemala","337175450","0.021798232111608484"
"Guam","7124716","0.00046060949306152255"
"Guyana","11710487","0.000757077402183266"
"Hong Kong","7238465007","0.4679633121401387"
"Honduras","194944701","0.012603081989884241"
"Croatia","4257577206","0.2752503367889967"
"Haiti","45824710","0.0029625456569484713"
"Hungary","30956947143","2.001351875677512"
"Indonesia","3403577695","0.2200396755027787"
"India","14878578758","0.96189302411469"
"Ireland","13543368621","0.8755723252497561"
"Iran","3232383088","0.2089720257683701"
"Iraq","874807344","0.05655587777061387"
"Iceland","860375605","0.05562287272384622"
"Israel","5510715544","0.35626513297205004"
"Italy","82414665112","5.328068812577718"
"Jamaica","118949208","0.0076900095943402665"
"Jordan","974895445","0.06302652578845774"
"Japan","24239254192","1.567056228706731"
"Kazakhstan","1709192954","0.11049850970709096"
"Kenya","445984117","0.02883266056427523"
"Kyrgyzstan","75245624","0.004864593722155091"
"Cambodia","157908962","0.01020873911840012"
"Saint Kitts and Nevis","8221461","0.0005315135344952807"
"South Korea","20394708650","1.3185081921039308"
"Kuwait","1523589632","0.09849934341653922"
"Laos","34954509","0.0022597923441024775"
"Lebanon","924175550","0.05974750875478458"
"Liberia","299385050","0.019355100766219817"
"Libya","396435583","0.02562937146086653"
"Saint Lucia","4266475","0.00027582557492953534"
"Sri Lanka","419448452","0.027117142471525933"
"Lesotho","1689473","0.00010922362408145526"
"Lithuania","4074755562","0.2634310046551244"
"Luxembourg","7073940470","0.45732687925162047"
"Latvia","2119194365","0.13700490548135325"
"Macao","114432583","0.007398011941156757"
"Morocco","2451654477","0.15849829323905432"
"Moldova","492554529","0.03184341550004899"
"Madagascar","47930407","0.0030986779642167427"
"Maldives","56375560","0.0036446530798784752"
"Mexico","16479861846","1.0654152124253076"
"Marshall Islands","792761371","0.051251644727322125"
"North Macedonia","1437822848","0.09295456171580097"
"Mali","126812300","0.008198354743819363"
"Malta","783766203","0.05067011140410149"
"Myanmar","145728310","0.00942126577309361"
"Montenegro","151397870","0.00978780012442521"
"Mongolia","161320225","0.010429275645207578"
"Northern Mariana Islands","458391","0.000029634759635887858"
"Mozambique","126226759","0.008160499797295636"
"Mauritania","85567861","0.0055319214236144755"
"Montserrat","103539","0.0000066937469931569184"
"Mauritius","160390692","0.01036918177986418"
"Malawi","23288025","0.0015055597148930658"
"Malaysia","6138754048","0.3968675228708975"
"Namibia","68874019","0.004452672496236997"
"New Caledonia","48660728","0.00314589286872412"
"Niger","28139199","0.0018191858014477073"
"Norfolk Island","113849","0.0000073602835783996556"
"Nigeria","1037677398","0.06708534912187093"
"Nicaragua","63805428","0.004124990504274623"
"Netherlands","99570106166","6.437159898752911"
"Norway","11025405979","0.7127872407524272"
"Nepal","55439517","0.003584138346138381"
"New Zealand","1777434690","0.11491030540878605"
"Oman","961602792","0.06216716210858997"
"Pakistan","1544601789","0.09985776935013421"
"Panama","498638317","0.03223672949411889"
"Peru","1008053048","0.06517014901624187"
"Philippines","3065436737","0.19817902375922603"
"Palau","250467","0.000016192572152860602"
"Papua New Guinea","26788241","0.0017318470107467994"
"Poland","74772947116","4.834035386928657"
"North Korea","3272842","0.00021158767514248421"
"Portugal","11853273116","0.7663084565167978"
"Paraguay","210938070","0.013637045671725858"
"Palestine","107119228","0.0069252070266690845"
"French Polynesia","35805362","0.0023147995849524816"
"Qatar","1631410917","0.10546993809358908"
"Romania","19211921361","1.2420415577025172"
"Russia","31350677383","2.0268063480030603"
"Rwanda","52908045","0.003420479888086237"
"Saudi Arabia","7484072463","0.4838417170899346"
"Sudan","194443914","0.012570706349058445"
"Senegal","149798165","0.009684379958751523"
"Singapore","9518099604","0.6153406021387405"
"Saint Helena, Ascension and Tristan da Cunha","107775","0.000006967602373863827"
"Solomon Islands","288051","0.000018622359836639752"
"Sierra Leone","24232815","0.0015666399380134814"
"El Salvador","257764395","0.016664345260956375"
"San Marino","61344957","0.003965922227026439"
"Somalia","27008909","0.0017461130917547864"
"Saint Pierre and Miquelon","765601","0.000049495739689468984"
"Serbia","3484300613","0.22525837367101822"
"South Sudan","6037926","0.000390349037632235"
"Sao Tome and Principe","335244","0.000021673364789827"
"Suriname","26015960","0.0016819194122416736"
"Slovakia","16360787019","1.0577170816224997"
"Slovenia","6595835409","0.42641761496973773"
"Sweden","31001651132","2.0042419672560556"
"Eswatini","8660374","0.0005598890507162938"
"St-Martin / St Maarten","4330386","0.000279957390613284"
"Seychelles","18532860","0.0011981405644211178"
"Syria","106121711","0.0068607180281335285"
"Turks and Caicos Islands","1190533","0.0000769673909251981"
"Chad","17497427","0.0011312003145600466"
"Togo","60468250","0.003909243537400987"
"Thailand","6039016025","0.39041950722887214"
"Tajikistan","56667217","0.0036635085658961414"
"Tokelau","753089","0.00004868684485391543"
"Turkmenistan","173705395","0.01122997098172075"
"Timor-Leste","257437","0.000016643179330274944"
"Tonga","196431","0.000012699170511718353"
"Trinidad and Tobago","109698056","0.0070919270275467145"
"Tunisia","1793111170","0.11592378236783805"
"Turkiye","22761117622","1.4714954040811041"
"Tanzania","178372750","0.011531713257551557"
"Uganda","125475242","0.008111914581492352"
"Ukraine","5484968458","0.3546005961357367"
"Uruguay","274131907","0.01772249710939474"
"United States of America","134352060094","8.685796639707261"
"Uzbekistan","829075200","0.05359931646143937"
"Vatican City","3537637","0.00022870654566521463"
"Saint Vincent and the Grenadines","1619124","0.0001046755947666889"
"Venezuela","152559045","0.009862869534645312"
"British Virgin Islands","115376317","0.0074590238943805665"
"Vietnam","4878744605","0.3154085130250368"
"Vanuatu","1043167","0.00006744024927428816"
"Wallis and Futuna","102001","0.000006594316026318573"
"Samoa","2116389","0.00013682353997141537"
"Yemen","69595952","0.004499345120542918"
"South Africa","10893577303","0.7042645796915046"
"Zambia","78202019","0.005055723249597255"
"Zimbabwe","39729045","0.0025684638204903068"
"Taiwan","9347038264","0.6042815680523538"
