"Name","Gross Export","Share"
"Aruba","7209377","0.0007474477378186789"
"Afghanistan","148634481","0.015410000973080394"
"Angola","142401510","0.014763784237037956"
"Anguilla","2287000","0.0002371096665344757"
"Albania","141195293","0.014638727083282723"
"Andorra","45746991","0.004742918137720009"
"Netherlands Antilles","26830698","0.0027817305883984364"
"United Arab Emirates","5324231458","0.5520012005066661"
"Argentina","1278844421","0.1325869585539067"
"Armenia","120442176","0.01248710283692463"
"Antigua and Barbuda","133056680","0.013794938795358303"
"Australia","6183430281","0.6410804949571881"
"Austria","53193379916","5.514938598043042"
"Azerbaijan","546867393","0.05669765858889727"
"Burundi","8159859","0.0008459910128807784"
"Belgium","53676838505","5.56506221186946"
"Benin","42233522","0.0043786516475716845"
"Burkina Faso","16825173","0.0017443861650261756"
"Bangladesh","317999142","0.032969248149483765"
"Bulgaria","2263353210","0.2346580344874662"
"Bahrain","412222057","0.042738012450120516"
"The Bahamas","423111657","0.04386701525934388"
"Bosnia and Herzegovina","713411946","0.07396452497497655"
"Belarus","1343470748","0.13928723264412007"
"Belize","9479104","0.000982766588756281"
"Bermuda","66201001","0.006863531819570831"
"Bolivia","51667703","0.005356760747237573"
"Brazil","6724837565","0.6972120649478205"
"Barbados","21360458","0.0022145916368183968"
"Brunei","27215512","0.0028216270113183306"
"Bhutan","5551569","0.0005755709113830926"
"Botswana","24633435","0.002553924599234229"
"Central African Republic","3676347","0.00038115321872978576"
"Canada","6698474284","0.6944787948268477"
"Cocos (Keeling) Islands","183999","0.000019076493892731524"
"Switzerland","36548345795","3.7892287205243362"
"Chile","1212247613","0.12568239058838834"
"China","26178213018","2.7140827980614124"
"Côte d'Ivoire","100801113","0.010450773191838217"
"Cameroon","96732338","0.010028934152286922"
"Democratic Republic of the Congo","65713009","0.006812938194563621"
"Republic of the Congo","30670993","0.003179881470271639"
"Cook Islands","7911536","0.0008202455893027983"
"Colombia","839953101","0.08708395263782631"
"Comoros","942018","0.00009766575157388445"
"Cabo Verde","6753555","0.0007001894070713777"
"Costa Rica","146427057","0.015181141520286255"
"Cuba","313649651","0.032518305272087746"
"Christmas Island","1581003","0.000163913902107567"
"Cayman Islands","59359505","0.006154224939309814"
"Cyprus","1188873779","0.12325905784445645"
"Czechia","23635309734","2.450441805626492"
"Djibouti","7693008","0.0007975892267280515"
"Dominica","1656611","0.0001717527248742214"
"Denmark","15294523448","1.5856927654390027"
"Dominican Republic","133600308","0.013851300602878551"
"Algeria","1328498417","0.13773494387689061"
"Ecuador","266899380","0.027671369912574687"
"Egypt","2090875944","0.21677608126226372"
"Eritrea","12289506","0.0012741410885585651"
"Spain","49232156154","5.104250165477995"
"Estonia","1252833666","0.12989023732768898"
"Ethiopia","134399045","0.013934111387189327"
"Finland","10048190582","1.0417678697738868"
"Fiji","17333734","0.0017971123255519474"
"Falkland Islands","263500","0.00002731893184601414"
"France","97419230917","10.1001492596305"
"Faroe Islands","54206868","0.005620014165001461"
"Micronesia","356005","0.00003690958759711675"
"Gabon","38889969","0.00403200156586187"
"United Kingdom","74058178566","7.678141680776089"
"Georgia","142665742","0.014791179060565606"
"Ghana","173112905","0.017947854471956435"
"Gibraltar","108352004","0.011233628131518222"
"Guinea","20573734","0.00213302632623918"
"The Gambia","11425858","0.0011846005160692048"
"Guinea-Bissau","1115943","0.00011569780174966437"
"Equatorial Guinea","7634994","0.0007915744999268573"
"Greece","7912300606","0.8203248614819371"
"Grenada","2914094","0.0003021249919502039"
"Greenland","3040466","0.00031522688210293447"
"Guatemala","160130280","0.016601852773446533"
"Guam","7224003","0.0007489641199711639"
"Guyana","6681494","0.0006927183271937473"
"Hong Kong","4996590951","0.5180323630086527"
"Honduras","188871005","0.019581609538076646"
"Croatia","2771813747","0.2873737792946417"
"Haiti","19391515","0.0020104572169865687"
"Hungary","16883238146","1.7504061944994314"
"Indonesia","1764343016","0.18292207441022787"
"India","5130429766","0.5319083913400998"
"Ireland","5957367293","0.617642926220648"
"Iran","5425746767","0.5625260195119718"
"Iraq","338735502","0.03511913507765991"
"Iceland","587244027","0.060883793360880026"
"Israel","2990801779","0.3100778366809824"
"Italy","66224074326","6.8659239964985534"
"Jamaica","38194620","0.003959909755842158"
"Jordan","685514206","0.07107216650166413"
"Japan","16359829563","1.696140678724874"
"Kazakhstan","1279191467","0.13262293929782104"
"Kenya","188191637","0.019511174592762175"
"Kyrgyzstan","49610585","0.0051434845937604985"
"Cambodia","12800055","0.0013270733592798199"
"Kiribati","211317","0.000021908746568896284"
"Saint Kitts and Nevis","2847680","0.0002952393769990799"
"South Korea","8585928220","0.8901646598745712"
"Kuwait","1421956590","0.1474244218982948"
"Laos","9800008","0.0010160370043354587"
"Lebanon","563706301","0.058443468759725746"
"Liberia","100901516","0.010461182689804576"
"Libya","813486984","0.0843400207723552"
"Saint Lucia","5341152","0.0005537554742588316"
"Sri Lanka","276157398","0.028631214932579137"
"Lesotho","13366506","0.001385801390638858"
"Lithuania","1891601774","0.19611590111463165"
"Luxembourg","4723881190","0.48975858929137833"
"Latvia","1145011761","0.11871156835538382"
"Macao","60632498","0.006286205239148344"
"Morocco","1143999365","0.11860660601259376"
"Moldova","244419429","0.025340712420086123"
"Madagascar","32530853","0.003372706474382181"
"Maldives","15262471","0.001582369658636688"
"Mexico","7306509521","0.7575181618081687"
"Marshall Islands","125684492","0.01303061127532793"
"North Macedonia","350120873","0.036299538016523615"
"Mali","57394395","0.005950487914034971"
"Malta","390169970","0.040451714682320235"
"Myanmar","32296490","0.0033484083839676556"
"Mongolia","51109637","0.005298902048871054"
"Northern Mariana Islands","1034498","0.0001072538153959694"
"Mozambique","25338866","0.0026270616823881785"
"Mauritania","47033880","0.00487633913538371"
