"Name","Gross Export","Share"
"Sri Lanka","306831659","0.03412077721041106"
"Lesotho","9067728","0.0010083637650070728"
"Lithuania","1830020411","0.20350481087167047"
"Luxembourg","4187880276","0.46570725572119265"
"Latvia","1028124622","0.1143311328633141"
"Macao","49462035","0.005500355087571177"
"Morocco","1213894767","0.13498943699838628"
"Moldova","233136104","0.025925568079294005"
"Madagascar","33439684","0.003718612386574318"
"Maldives","12896731","0.0014341625848772075"
"Mexico","6043263287","0.6720324783681577"
"Marshall Islands","79346998","0.008823669793060474"
"North Macedonia","320445272","0.03563465963608917"
"Mali","66408883","0.007384905159461575"
"Malta","481408608","0.05353435794166896"
"Myanmar","25133504","0.0027949354812209105"
"Mongolia","47894112","0.005325996445635602"
"Northern Mariana Islands","1089000","0.00012110069248798621"
"Mozambique","21826651","0.002427201607707619"
"Mauritania","43846803","0.004875921218259239"
"Montserrat","1427520","0.00015874532648342524"
"Mauritius","121256442","0.013484149765683504"
"Malawi","26262069","0.0029204359431288115"
"Malaysia","3924364713","0.43640338321369815"
"Mayotte","1742596","0.0001937829038813543"
"Namibia","50111970","0.0055726301826787795"
"New Caledonia","46827322","0.005207365584534354"
"Niger","42099319","0.0046815947513063685"
"Norfolk Island","408000","0.00004537105834260641"
"Nigeria","883143044","0.09820866317203682"
"Nicaragua","31913002","0.0035488398912493016"
"Niue","1033498","0.00011492867170335058"
"Netherlands","55053754266","6.1221742568191235"
"Norway","6363556462","0.7076502242741961"
"Nepal","19216986","0.0021369975318015944"
"Nauru","981517","0.00010914819870406867"
"New Zealand","828358779","0.092116457084851"
"Oman","356854161","0.039683458231698186"
"Pakistan","826193989","0.09187572469909244"
"Panama","118993596","0.013232513202236607"
"Pitcairn","610500","0.00006788978215235592"
"Peru","271851228","0.030230828250238227"
"Philippines","1377790618","0.1532152414538572"
"Palau","261002","0.000029024355317492543"
"Papua New Guinea","4535301","0.0005043416820399049"
"Poland","23121258434","2.5711665817732707"
"North Korea","65590497","0.007293897711047918"
"Portugal","8390340455","0.9330358487699406"
"Paraguay","42073370","0.004678709129755064"
"Palestine","18888003","0.002100413446294914"
"French Polynesia","31697394","0.003524863510986721"
"Qatar","668406193","0.0743291577920648"
"Romania","5427209291","0.60352507200857"
"Russia","18486820925","2.055800565582088"
"Rwanda","31513429","0.003504405945427904"
"Saudi Arabia","3778707767","0.4202058101868063"
"Serbia and Montenegro","1270033328","0.14123224564152592"
"Sudan","174691714","0.019426343009470375"
"Senegal","60832710","0.0067648147905609215"
"Singapore","4979345804","0.553721051424746"
"Saint Helena, Ascension and Tristan da Cunha","469000","0.000052154476379123536"
"Solomon Islands","640000","0.00007117028759624535"
"Sierra Leone","66698508","0.007417112494688236"
"El Salvador","116277964","0.01293052521716541"
"Somalia","1771506","0.00019699779921636594"
"Saint Pierre and Miquelon","523000","0.000058159469395056735"
"Sao Tome and Principe","5580581","0.0006205805542564726"
"Suriname","15802384","0.001757281584353603"
"Slovakia","6912010953","0.7686403240521997"
"Slovenia","3304362382","0.36745690788930363"
"Sweden","19569366220","2.176183471802576"
"Eswatini","12056835","0.0013407631475788697"
"Seychelles","11610328","0.0012911099731980312"
"Syria","642801525","0.07148182718992983"
"Turks and Caicos Islands","1201000","0.00013355549281732915"
"Chad","23373996","0.0025992719024898253"
"Togo","54878897","0.006102729503835509"
"Thailand","2485131888","0.2763555487243128"
"Tajikistan","23144995","0.0025738061727557195"
"Tokelau","9823514","0.0010924098696652226"
"Turkmenistan","198095023","0.02202887462233568"
"Timor-Leste","4007809","0.00044568268618878194"
"Tonga","2886999","0.0003210446080001136"
"Trinidad and Tobago","566596627","0.06300757014789461"
"Tunisia","1170006093","0.13010885957526466"
"Turkiye","14426014840","1.6042244141101614"
"Tuvalu","743999","0.00008273534812706084"
"Tanzania","92391738","0.010274291507776484"
"Uganda","39050596","0.004342565856444981"
"Ukraine","3664146049","0.40746613765933765"
"Uruguay","89379824","0.00993935590528405"
"United States of America","79873360227","8.882203154115773"
"Uzbekistan","219200475","0.024375876323411854"
"Saint Vincent and the Grenadines","2153824","0.00023951292736202427"
"Venezuela","560914610","0.062375709547868426"
"British Virgin Islands","514716971","0.05723836696365356"
"Vietnam","951506720","0.10581094830025015"
"Vanuatu","287997","0.000032026295807587295"
"Wallis and Futuna","449700","0.000050008247393799267"
"Samoa","563883","0.00006270580512599002"
"Yemen","175966065","0.019568055395671254"
"South Africa","7346044928","0.8169064534698428"
"Zambia","14971617","0.001664897324485681"
"Zimbabwe","54700364","0.006082875996092665"
"Taiwan","5237978977","0.5824819847127765"
