"Name","Gross Export","Share"
"Estonia","1650499531","0.14929969569897425"
"Ethiopia","155459016","0.0140623995018039"
"Finland","11494620375","1.0397720762289204"
"Fiji","12868688","0.0011640664940274022"
"Falkland Islands","732502","0.00006626013739769433"
"France","105633865487","9.555351986777074"
"Faroe Islands","16345521","0.0014785713449204207"
"Micronesia","400019","0.00003618463007840018"
"Gabon","66981022","0.006058920959612378"
"United Kingdom","80652754271","7.295628652889601"
"Georgia","255569210","0.02311809519867549"
"Ghana","197228346","0.01784073941733947"
"Gibraltar","192520999","0.01741492561888073"
"Guinea","27061364","0.002447897339268724"
"The Gambia","12393254","0.0011210600282927894"
"Guinea-Bissau","1693496","0.0001531890392687607"
"Equatorial Guinea","20722993","0.0018745455486421302"
"Greece","8728358916","0.7895435930967427"
"Grenada","4332807","0.00039193392937861163"
"Greenland","3149481","0.00028489347986958085"
"Guatemala","200560365","0.01814214478790737"
"Guam","9305997","0.0008417951621190539"
"Guyana","4411804","0.00039907978300632275"
"Hong Kong","5952760024","0.5384704711874401"
"Honduras","83870021","0.007586653845323983"
"Croatia","3294107633","0.29797601148580294"
"Haiti","36667495","0.003316841806205675"
"Hungary","20054863824","1.8141084017112439"
"Indonesia","1880485500","0.17010360054221274"
"India","7886876032","0.7134253415265791"
"Ireland","7266418359","0.6573004290178983"
"Iran","5189280685","0.4694082080093997"
"Iraq","462327014","0.041820843452039375"
"Iceland","846108840","0.0765367029602701"
"Israel","3341424862","0.3022561992461342"
"Italy","73629368257","6.660312268381865"
"Jamaica","53629170","0.00485114876508775"
"Jordan","1015493127","0.09185874457876464"
"Japan","17162150104","1.5524413911919612"
"Kazakhstan","1805727837","0.16334122580206112"
"Kenya","243334020","0.02201133320964762"
"Kyrgyzstan","80079835","0.007243803934848902"
"Cambodia","14549089","0.0013160709952345293"
"Kiribati","1417003","0.00012817823497129706"
"Saint Kitts and Nevis","3108732","0.00028120743622899195"
"South Korea","10428394468","0.9433241824418711"
"Kuwait","1194816248","0.10807982607211669"
"Laos","10919998","0.0009877933000354228"
"Lebanon","614633097","0.0555980372154484"
"Liberia","107430018","0.009717827054829577"
"Libya","740344510","0.06696954950870944"
"Saint Lucia","6652096","0.0006017305003162488"
"Sri Lanka","273559687","0.024745464786567483"
"Lesotho","15940518","0.0014419358757660997"
"Lithuania","2578162677","0.233213579227944"
"Luxembourg","5264974313","0.4762552475961994"
"Latvia","1698228732","0.15361714932523352"
"Macao","44431883","0.004019187213711742"
"Morocco","1367911465","0.12373754831902348"
"Moldova","277015356","0.02505805519961885"
"Madagascar","32370258","0.0029281254422224294"
"Maldives","21563107","0.0019505399746911057"
"Mexico","7976429819","0.7215261333757533"
"Marshall Islands","41495500","0.0037535699989706857"
"North Macedonia","428765850","0.038784991894137075"
"Mali","61887191","0.0055981468703394"
"Malta","426442069","0.038574788989104526"
"Myanmar","40678985","0.0036797102742364475"
"Montenegro","84938126","0.007683271716749814"
"Mongolia","56394846","0.0051013242891921285"
"Northern Mariana Islands","336001","0.000030393736024970157"
"Mozambique","54459778","0.004926283304247539"
"Mauritania","46479713","0.0042044283422917605"
"Montserrat","2697791","0.00024403483175508488"
"Mauritius","137697150","0.01245570944280142"
"Malawi","32301781","0.002921931199164278"
"Malaysia","4588812671","0.4150915056515077"
"Mayotte","2153984","0.00019484353051928214"
"Namibia","76594492","0.006928529292516059"
"New Caledonia","56204066","0.005084066849604616"
"Niger","27354358","0.0024744007791183084"
"Norfolk Island","340503","0.000030800974692665835"
"Nigeria","1218872394","0.1102558795698805"
"Nicaragua","32580757","0.002947166608884196"
"Niue","4043010","0.00036571968144831295"
"Netherlands","68823432209","6.225580372953577"
"Norway","8291799643","0.7500536293680191"
"Nepal","28904493","0.0026146217724875753"
"Nauru","1479002","0.00013378649577948552"
"New Zealand","901498184","0.08154707227504078"
"Oman","577987092","0.05228313933615716"
"Pakistan","1290719152","0.11675494176583204"
"Panama","155409848","0.014057951898335828"
"Pitcairn","929000","0.00008403481170352849"
"Peru","436033009","0.03944235931952416"
"Philippines","1928243936","0.17442369868700824"
"Palau","583500","0.00005278182199032172"
"Papua New Guinea","16377007","0.001481419482790493"
"Poland","36162897988","3.2711973337734004"
"North Korea","58919491","0.0053296968050083335"
"Portugal","9198560515","0.8320767500770043"
"Paraguay","62761237","0.005677210692761599"
"Palestine","18090502","0.0016364175771714808"
"French Polynesia","28309736","0.002560821672913457"
"Qatar","1183368690","0.10704431113024884"
"Romania","9065529377","0.8200431153810559"
"Russia","29197402240","2.641117545178236"
"Rwanda","42913241","0.0038818149914134972"
"Saudi Arabia","5812319293","0.5257665848741021"
"Sudan","406870111","0.03680436293399218"
"Senegal","72512404","0.00655927472153949"
"Singapore","5949499677","0.538175549070935"
"Saint Helena, Ascension and Tristan da Cunha","371000","0.00003355965031432623"
"Solomon Islands","2156496","0.00019507075920281204"
"Sierra Leone","12847009","0.0011621054706873368"
"El Salvador","420401240","0.038028352038030025"
"Somalia","1270507","0.0001149266055037835"
"Saint Pierre and Miquelon","634499","0.00005739505273528215"
"Serbia","1578116798","0.14275215066319194"
"Sao Tome and Principe","649551","0.000058756615690891965"
"Suriname","14421935","0.0013045689904472844"
"Slovakia","9563953179","0.8651291760372742"
"Slovenia","4361564036","0.39453521259218705"
"Sweden","23455758447","2.1217440736890127"
"Eswatini","7208897","0.0006520972034285592"
"Seychelles","26969165","0.0024395572686505824"
"Syria","835511382","0.07557808575083409"
"Turks and Caicos Islands","1628992","0.00014735418297799168"
"Chad","34991508","0.003165236583425739"
"Togo","51316985","0.0046419948026564005"
"Thailand","2756917648","0.2493832674185303"
"Tajikistan","33630983","0.0030421671946281675"
"Tokelau","1135505","0.00010271469199506472"
"Turkmenistan","196087473","0.01773753915067355"
"Timor-Leste","7167505","0.0006483529957579106"
"Tonga","1637525","0.0001481260549352212"
"Trinidad and Tobago","131177817","0.011865988322147384"
"Tunisia","1461200387","0.13217621031503549"
"Turkiye","17841983648","1.613937283398401"
"Tuvalu","4689999","0.00042424454559175125"
"Tanzania","154350512","0.013962127246784946"
"Uganda","66735199","0.006036684480045751"
"Ukraine","6168140797","0.5579532297489205"
"Uruguay","183562757","0.016604587427637846"
"United States of America","96871353880","8.762719034199865"
"Uzbekistan","306172490","0.027695530189397695"
"Saint Vincent and the Grenadines","23042511","0.0020843628342965383"
"Venezuela","808593267","0.07314314632624967"
"British Virgin Islands","43341501","0.003920554225493318"
"Vietnam","884796536","0.0800362866509088"
"Vanuatu","461457","0.00004174214435336399"
"Wallis and Futuna","934818","0.00008456109214969763"
"Samoa","856398","0.00007746743237166673"
"Yemen","227742412","0.020600958782914323"
"South Africa","9071332667","0.8205680652006587"
"Zambia","34174982","0.003091375863661438"
"Zimbabwe","66037830","0.005973602378212729"
"Taiwan","5583053941","0.5050278650835066"
