"Name","Gross Export","Share"
"Costa Rica","239891047","0.01824231063151809"
"Cuba","285768739","0.021731040698718604"
"Curaçao","26642463","0.002026003438280576"
"Cayman Islands","14212435","0.0010807725312910897"
"Cyprus","615010995","0.046767988021616407"
"Czechia","40099117989","3.049303321458399"
"Djibouti","20699350","0.0015740644650674017"
"Dominica","1211133","0.00009209957886457678"
"Denmark","18475851751","1.4049804319025687"
"Dominican Republic","234826179","0.017857157052344974"
"Algeria","2725389396","0.20724991855855907"
"Ecuador","468120334","0.03559781264266189"
"Egypt","3724612340","0.28323497745318305"
"Eritrea","16256654","0.0012362234264503879"
"Western Sahara","286184","0.000021762618868266362"
"Spain","42916597774","3.263556175321648"
"Estonia","1755103362","0.13346534237280536"
"Ethiopia","338746386","0.025759680805078688"
"Finland","9958323221","0.7572722193610741"
"Fiji","8489100","0.0006455463891573253"
"Falkland Islands","397226","0.000030206713312295497"
"France","113874640760","8.6595002013412"
"Faroe Islands","45827198","0.0034848902939178237"
"Gabon","60831962","0.004625914810104207"
"United Kingdom","98348605451","7.478836051825458"
"Georgia","411992490","0.03132961848481411"
"Ghana","295948353","0.022505140787151462"
"Gibraltar","22289090","0.00169495489122553"
"Guinea","98360432","0.007479735391685177"
"The Gambia","11669037","0.0008873619936498837"
"Guinea-Bissau","2825729","0.0002148801584016138"
"Equatorial Guinea","30013758","0.0022823706991249703"
"Greece","5173875727","0.3934429790570945"
"Grenada","1980817","0.00015062954399541124"
"Greenland","12955155","0.0009851637430615104"
"Guatemala","268376330","0.02040844974930143"
"Guam","4082913","0.0003104816463928452"
"Guyana","10435137","0.0007935311176346143"
"Hong Kong","6584267216","0.5006950002398081"
"Honduras","157070769","0.011944313033197198"
"Croatia","2914644236","0.22164164189702218"
"Haiti","34494727","0.0026231221754741602"
"Hungary","24197842799","1.840104374349582"
"Indonesia","2958638183","0.2249871241779034"
"India","10869665868","0.8265744958162848"
"Ireland","6481869799","0.49290827575742635"
"Iran","2330568220","0.17722607804193788"
"Iraq","1119055993","0.08509766118269488"
"Iceland","443021498","0.03368919300667553"
"Israel","4567916250","0.3473633060230849"
"Italy","64021712753","4.868476693096634"
"Jamaica","59596036","0.004531929868642137"
"Jordan","913889683","0.06949596364146761"
"Japan","18938161052","1.4401363494832775"
"Kazakhstan","1417189101","0.10776893980559375"
"Kenya","417445894","0.03174431795364073"
"Kyrgyzstan","59558887","0.00452910490453395"
"Cambodia","134585080","0.010234407938232527"
"Kiribati","98523","0.000007492097736974138"
"Saint Kitts and Nevis","6474510","0.0004923486061022952"
"South Korea","19881207045","1.5118494799200066"
"Kuwait","1478405848","0.11242411526374686"
"Laos","45753464","0.0034792832546017448"
"Lebanon","926274840","0.0704377823714268"
"Liberia","337725252","0.02568202953856684"
"Libya","399121405","0.030350847773397464"
"Saint Lucia","3530611","0.00026848231055932116"
"Sri Lanka","321122983","0.024419524113401793"
"Lesotho","5902173","0.0004488257257343957"
"Lithuania","3066198509","0.23316645768391517"
"Luxembourg","5751734772","0.4373857786402836"
"Latvia","1795933866","0.13657026332139516"
"Macao","304838615","0.023181193199393345"
"Morocco","2135165860","0.1623668717738035"
"Moldova","332019716","0.025248156906249264"
"Madagascar","40855528","0.0031068238773858236"
"Maldives","36695186","0.0027904542085446554"
"Mexico","12328705004","0.9375258859382087"
"Marshall Islands","647927164","0.04927107009661167"
"North Macedonia","934617529","0.07107219506061793"
"Mali","133552402","0.010155878818059341"
"Malta","739367594","0.05622457982196455"
"Myanmar","164072639","0.012476764281957254"
"Montenegro","86983108","0.006614556465005908"
"Mongolia","104818067","0.007970800752765381"
"Northern Mariana Islands","301972","0.000022963203899897024"
"Mozambique","137589253","0.010462857718839888"
"Mauritania","94763460","0.007206206715323724"
"Mauritius","100503381","0.007642694125720386"
"Malawi","22259750","0.001692723755880455"
"Malaysia","5339361767","0.40602722421593873"
"Namibia","99838407","0.007592126743479218"
"New Caledonia","62213014","0.004730935734800406"
"Niger","35525057","0.0027014727439844226"
"Norfolk Island","112812","0.00000857869258856842"
"Nigeria","1164369266","0.08854347048710288"
"Nicaragua","67355397","0.005121983876218697"
"Netherlands","81538276355","6.200508873624102"
"Norway","9213753380","0.7006520390907282"
"Nepal","168606882","0.01282156693432463"
"New Zealand","1202350536","0.09143172385955808"
"Oman","1045112449","0.07947468727136202"
"Pakistan","1134378561","0.08626285283375537"
"Panama","462831258","0.03519560935682728"
"Peru","937038156","0.07125626958198612"
"Philippines","2390247668","0.18176435090517454"
"Palau","274266","0.00002085632469503516"
"Papua New Guinea","35958160","0.002734407693246795"
"Poland","57694957316","4.387363957066097"
"North Korea","8171374","0.0006213851857268792"
"Portugal","8335962725","0.6339011953297532"
"Paraguay","163042770","0.012398448769799893"
"Palestine","69525710","0.005287023482359654"
"French Polynesia","29522107","0.002244983517000176"
"Qatar","2401219894","0.18259872449899697"
"Romania","13553543108","1.0306676577796883"
"Russia","24648753021","1.8743934586631399"
"Rwanda","40458986","0.0030766691782717574"
"Saudi Arabia","11094851602","0.8436985534282156"
"Sudan","192435183","0.014633569816880366"
"Senegal","114583705","0.008713420388382532"
"Singapore","7406986267","0.563257970715358"
"Solomon Islands","663810","0.00005047886685120025"
"Sierra Leone","31089688","0.0023641888808504817"
"El Salvador","207019029","0.015742585981765513"
"San Marino","46816763","0.0035601409226754623"
"Somalia","16708520","0.0012705851920890262"
"Saint Pierre and Miquelon","296492","0.00002254648196087143"
"Serbia","2373232371","0.1804704371170475"
"South Sudan","10320621","0.0007848228458153707"
"Sao Tome and Principe","571859","0.000043486531264458996"
"Suriname","31229729","0.002374838179584621"
"Slovakia","13485485075","1.0254922425464714"
"Slovenia","5047725086","0.3838499608587659"
"Sweden","25436457012","1.9342937386827963"
"Eswatini","9943713","0.0007561611975317471"
"St-Martin / St Maarten","9572335","0.0007279200733946219"
"Seychelles","15965851","0.0012141095596557789"
"Syria","69793168","0.005307362098485184"
"Turks and Caicos Islands","1141596","0.00008681169684376976"
"Chad","19800778","0.0015057333216013245"
"Togo","61044474","0.00464207510439366"
"Thailand","4491463688","0.3415495359719692"
"Tajikistan","49568589","0.003769401190299739"
"Turkmenistan","339084093","0.025785361446659442"
"Timor-Leste","823590","0.0000626292010514756"
"Tonga","785512","0.0000597335919284434"
"Trinidad and Tobago","133119622","0.010122968431057243"
"Tunisia","1527902702","0.11618806142698528"
"Turkiye","24794674500","1.8854899334212354"
"Tanzania","133859847","0.010179258211589217"
"Uganda","90862226","0.006909540693960119"
"Ukraine","3431142066","0.26091828007587436"
"Uruguay","505908523","0.03847138333469574"
"United States of America","126564606807","9.624497876026371"
"Uzbekistan","478845885","0.036413428045916976"
"Vatican City","2512127","0.00019103256104352923"
"Saint Vincent and the Grenadines","2466945","0.00018759673428275293"
"Venezuela","578743162","0.04401003150847474"
"British Virgin Islands","143191547","0.010888879401079198"
"Vietnam","2562138617","0.1948356519212747"
"Vanuatu","839308","0.00006382446299264425"
"Wallis and Futuna","166227","0.000012640590831826073"
"Samoa","967971","0.00007360853139425914"
"Yemen","160767749","0.012225446732857569"
"South Africa","10782799904","0.819968847467123"
"Zambia","65811360","0.005004568895823212"
"Zimbabwe","50875361","0.0038687735555742553"
"Taiwan","8224896518","0.6254552600849981"
