"Name","Gross Export","Share"
"Aruba","14313656","0.0009966576613740978"
"Afghanistan","217865961","0.015169973288674843"
"Angola","380827111","0.026516933048908953"
"Anguilla","7668730","0.0005339724880568168"
"Albania","189978008","0.013228139419152565"
"Andorra","42812027","0.0029809948421636464"
"United Arab Emirates","13321310060","0.9275607665042978"
"Argentina","3769682695","0.26248242509957664"
"Armenia","179279998","0.012483238631544094"
"Antigua and Barbuda","28443760","0.001980534625275758"
"Australia","11441033359","0.7966373895868378"
"Austria","73352102004","5.107495558100663"
"Azerbaijan","1128662821","0.07858861828576515"
"Burundi","22279309","0.0015513048521615224"
"Belgium","55259422577","3.8477050778973476"
"Benin","123694124","0.008612802791373332"
"Bonaire","560850","0.00003905189906629464"
"Burkina Faso","62799069","0.0043726894963809805"
"Bangladesh","607370014","0.04229108047182306"
"Bulgaria","3513668867","0.24465622171073523"
"Bahrain","477168213","0.03322514913385073"
"The Bahamas","112258795","0.007816562595424554"
"Bosnia and Herzegovina","1006706431","0.07009681364500617"
"Saint Barthélemy","378435","0.00002635037072863192"
"Belarus","3104997259","0.21620048062688693"
"Belize","26101644","0.0018174534491438978"
"Bermuda","8960569","0.0006239230385389475"
"Bolivia","162090112","0.011286309518531504"
"Brazil","15134156758","1.0537890027046393"
"Barbados","17966429","0.001250999682428009"
"Brunei","74001548","0.005152716382714733"
"Bhutan","2838444","0.00019764041828176807"
"Botswana","43941046","0.00305960826113829"
"Central African Republic","1840729","0.00012816967659160465"
"Canada","11861274592","0.8258987218764182"
"Switzerland","63150260265","4.397142890040148"
"Chile","3717471472","0.2588469656884617"
"China","89308422074","6.218531665514645"
"Côte d'Ivoire","198900864","0.013849436507313536"
"Cameroon","206389577","0.014370874439403132"
"Democratic Republic of the Congo","214616127","0.0149436878480932"
"Republic of the Congo","105507049","0.007346439561969517"
"Cook Islands","104066","0.000007246099542182434"
"Colombia","1943520784","0.13532705267007902"
"Comoros","3879117","0.000270102318891589"
"Cabo Verde","13882114","0.0009666094584198909"
"Costa Rica","223115045","0.015535466198648101"
"Cuba","246003741","0.017129202573705784"
"Curaçao","23907702","0.001664689605796649"
"Cayman Islands","329020281","0.022909631460062228"
"Cyprus","1148270986","0.07995393179286196"
"Czechia","40650088508","2.830459398146313"
"Djibouti","23020788","0.0016029339206607238"
"Dominica","887474","0.00006179467784962249"
"Denmark","20732756942","1.443618670705186"
"Dominican Republic","256144587","0.017835308117859903"
"Algeria","2820544448","0.19639407523454355"
"Ecuador","555242521","0.03866145116770435"
"Egypt","3201061826","0.22288944162239607"
"Eritrea","40133904","0.0027945175504044913"
"Spain","41597423464","2.896422185136925"
"Estonia","2228644872","0.15518019897648058"
"Ethiopia","242784935","0.016905077607982356"
"Finland","10842937317","0.7549920543561445"
"Fiji","11605777","0.0008081084639206987"
"Falkland Islands","164829","0.000011477017867876045"
"France","131608216002","9.163859797816185"
"Faroe Islands","41352218","0.0028793485664677055"
"Micronesia","154729","0.000010773756424407068"
"Gabon","121824047","0.008482589618064607"
"United Kingdom","94418371476","6.574336654871472"
"Georgia","454961234","0.03167888060844229"
"Ghana","418120094","0.02911363770790341"
"Gibraltar","198560423","0.013825731652949575"
"Guinea","43152471","0.0030046999054171466"
"The Gambia","11972289","0.0008336286379968077"
"Guinea-Bissau","2280827","0.0001588136325072294"
"Equatorial Guinea","33980366","0.0023660476477984312"
"Greece","6277339166","0.4370901587153966"
"Grenada","3280100","0.00022839285749728634"
"Greenland","6465527","0.00045019364859481646"
"Guatemala","275303962","0.01916937244642064"
"Guam","6375917","0.00044395411810479123"
"Guyana","14470478","0.0010075771530659483"
"Hong Kong","7529192905","0.5242565416363052"
"Honduras","156142932","0.010872208291663204"
"Croatia","2719855624","0.1893831279367778"
"Haiti","25579121","0.0017810702531809532"
"Hungary","23244812346","1.6185327013478676"
"Indonesia","4163722013","0.2899193220857362"
"India","12218576873","0.8507776246378853"
"Ireland","7241264141","0.5042081061722578"
"Iran","2495178912","0.1737389231055913"
"Iraq","1861162629","0.1295924670298076"
"Iceland","421635833","0.029358438072655906"
"Israel","4835361140","0.33668545099110886"
"Italy","70065938331","4.8786804879868715"
"Jamaica","57263836","0.003987272075636711"
"Jordan","938989306","0.06538168066727655"
"Japan","22872834113","1.5926319143103804"
"Kazakhstan","2949784073","0.20539301040591867"
"Kenya","404789560","0.028185434679878434"
"Kyrgyzstan","120402096","0.008383579389074294"
"Cambodia","75694667","0.005270607997754808"
"Kiribati","139021","0.000009680010805198088"
"Saint Kitts and Nevis","93357390","0.0065004606782075505"
"South Korea","19262801884","1.341265926554334"
"Kuwait","1776917436","0.12372648722441129"
"Laos","52840563","0.003679280258326082"
"Lebanon","1045172699","0.07277521395773336"
"Liberia","115630332","0.008051322197140304"
"Libya","1305068301","0.0908717046719669"
"Saint Lucia","4193199","0.0002919718001477893"
"Sri Lanka","340393431","0.023701542141823535"
"Lesotho","8602174","0.0005989680499219115"
"Lithuania","3281031196","0.2284576965312579"
"Luxembourg","7017824288","0.4886500236426265"
"Latvia","1879570921","0.1308742335648292"
"Macao","221728278","0.015438905826155511"
"Morocco","2146727815","0.14947632692197066"
"Moldova","512906446","0.03571359678995079"
"Madagascar","51988764","0.0036199696252285146"
"Maldives","26371917","0.0018362725164815903"
"Mexico","11947444187","0.8318986974965012"
"Marshall Islands","203323955","0.014157415651992215"
"North Macedonia","731788073","0.05095429074567934"
"Mali","142971780","0.00995510300773555"
"Malta","476285356","0.03316367593699958"
"Myanmar","167840472","0.011686706199132126"
"Montenegro","101917672","0.007096511794625521"
"Mongolia","233439318","0.01625434373654392"
"Northern Mariana Islands","1263129","0.00008795147760668571"
"Mozambique","123452130","0.008595952786447508"
"Mauritania","143620878","0.01000029960144177"
"Mauritius","124275990","0.00865331803128081"
"Malawi","36250942","0.0025241475047554627"
"Malaysia","6392803340","0.44512991135660385"
"Mayotte","3877979","0.0002700230801269684"
"Namibia","221970153","0.015455747545129676"
"New Caledonia","60579653","0.00421815190233958"
"Niger","41687362","0.002902684591537999"
"Norfolk Island","139486","0.000009712388683536016"
"Nigeria","1791151700","0.12471761683306064"
"Nicaragua","52155303","0.003631565710132859"
"Netherlands","90489741068","6.300786725011452"
"Norway","11116254232","0.7740230690261829"
"Nepal","42781407","0.0029788627762825553"
"New Zealand","1445147445","0.10062539388081232"
"Oman","1022594053","0.07120306631639325"
"Pakistan","1111697085","0.07740729670270834"
"Panama","568959758","0.039616580266023764"
"Peru","1283458811","0.08936703921354824"
"Philippines","2317221705","0.16134779020751927"
"Papua New Guinea","35665555","0.002483387098160614"
"Poland","56168927245","3.91103374776462"
"North Korea","18398183","0.0012810626469095443"
