"Name","Gross Export","Share"
"Norway","11180649624","0.7603755016398204"
"Nepal","23158034","0.0015749354744060277"
"New Zealand","1225994875","0.08337766582765548"
"Oman","1110166722","0.07550040530136776"
"Pakistan","1067535504","0.0726011342516173"
"Panama","438855156","0.029845735320640398"
"Peru","1078375927","0.07333837156374262"
"Philippines","1742386700","0.11849652798520173"
"Palau","352134","0.00002394798834583679"
"Papua New Guinea","47018101","0.003197614927247517"
"Poland","60198526900","4.093991550482891"
"North Korea","17500134","0.001190152058825851"
"Portugal","9715260439","0.6607170672810385"
"Paraguay","164541613","0.011190173713782786"
"Palestine","52591196","0.0035766309101126796"
"French Polynesia","28141570","0.0019138566295601965"
"Qatar","1425134591","0.09692079315407454"
"Romania","12248582153","0.8330036368344679"
"Russia","49352433670","3.3563686164012654"
"Rwanda","33047759","0.0022475175569187378"
"Saudi Arabia","9608368107","0.6534475155734633"
"Sudan","435793632","0.02963752668110971"
"Senegal","120540122","0.008197712907193695"
"Singapore","9032290255","0.6142695160449011"
"Solomon Islands","131932","0.00000897245366378407"
"Sierra Leone","47188602","0.003209210387955524"
"El Salvador","103912923","0.007066927558786813"
"San Marino","46297561","0.0031486123216408184"
"Somalia","2905626","0.000197606302104768"
"Saint Pierre and Miquelon","106414","0.0000072370212244028584"
"Serbia","2293294068","0.15596272900100713"
"Sao Tome and Principe","521349","0.00003545599054937514"
"Suriname","30314107","0.002061606891553924"
"Slovakia","14439557148","0.9820078330957769"
"Slovenia","5497985049","0.3739078926744845"
"Sweden","30667730940","2.0856562079900787"
"Eswatini","6331807","0.0004306145962732591"
"Seychelles","14399723","0.0009792987856534104"
"Syria","784588487","0.05335842589171656"
"Turks and Caicos Islands","662459","0.000045052623182069026"
"Chad","16809389","0.0011431757565944702"
"Togo","79461231","0.005404012773358565"
"Thailand","4505824280","0.3064328560883881"
"Tajikistan","35302522","0.0024008598585613626"
"Tokelau","264420","0.00001798271986915823"
"Turkmenistan","437352946","0.029743572770097138"
"Timor-Leste","622892","0.00004236174398585473"
"Tonga","444673","0.000030241396234695547"
"Trinidad and Tobago","134784117","0.009166420916809801"
"Tunisia","2179478004","0.14822230696212133"
"Turkiye","28154544037","1.9147389700523796"
"Tanzania","187252597","0.012734706136538002"
"Uganda","142397146","0.00968416907452396"
"Ukraine","7647676902","0.5201044980655694"
"Uruguay","397533661","0.027035536133136345"
"United States of America","103144613197","7.01467621637672"
"Uzbekistan","685861118","0.0466441583622331"
"Vatican City","2683107","0.00018247319249670044"
"Saint Vincent and the Grenadines","1553536","0.00010565313779083503"
"Venezuela","990516207","0.06736319293677538"
"British Virgin Islands","265118365","0.018030214393632265"
"Vietnam","2525481478","0.17175336946381398"
"Vanuatu","231797","0.000015764089393810114"
"Wallis and Futuna","163002","0.000011085467453719574"
"Samoa","423096","0.00002877398398669303"
"Yemen","131840081","0.008966202420959574"
"South Africa","12214203360","0.8306655980932274"
"Zambia","63643824","0.004328299895597948"
"Zimbabwe","69238714","0.0047087981164918085"
"Taiwan","8756464629","0.5955111204428544"
