"Name","Gross Export","Share"
"Aruba","11751074","0.0008129061100145593"
"Afghanistan","396945784","0.027459588217904122"
"Angola","571478010","0.039533234670121334"
"Anguilla","5166248","0.0003573864452772995"
"Albania","291890722","0.020192175742435214"
"Andorra","51717446","0.003577666845409026"
"Netherlands Antilles","48029991","0.003322579123222634"
"United Arab Emirates","12217874269","0.8451980342103"
"Argentina","2746696460","0.1900087034333509"
"Armenia","157189254","0.01087390863211571"
"Antigua and Barbuda","129092089","0.008930226114025261"
"Australia","9788400646","0.6771339106879812"
"Austria","80068919876","5.53894173328043"
"Azerbaijan","794841907","0.05498491820372539"
"Burundi","19783250","0.0013685493599091905"
"Belgium","72668709011","5.0270160465257865"
"Benin","83290355","0.005761791516654707"
"Burkina Faso","26126368","0.0018073483478777224"
"Bangladesh","399123497","0.027610236252590833"
"Bulgaria","4072538358","0.28172670127742033"
"Bahrain","524374035","0.03627471471837284"
"The Bahamas","43620808","0.0030175642964185203"
"Bosnia and Herzegovina","1093340254","0.0756341907813252"
"Belarus","3086690689","0.21352854392825285"
"Belize","11942700","0.0008261622554730638"
"Bermuda","14757225","0.0010208631457311566"
"Bolivia","81030548","0.005605464450911298"
"Brazil","12844567585","0.888550907801402"
"Barbados","74720985","0.005168986703071246"
"Brunei","46405008","0.0032101673888254387"
"Bhutan","5767573","0.0003989844104168693"
"Botswana","18650932","0.0012902187987469116"
"Central African Republic","3855495","0.0002667122547803361"
"Canada","9273614395","0.6415224517873406"
"Cocos (Keeling) Islands","425188","0.000029413304954497812"
"Switzerland","57771323698","3.996457006204974"
"Chile","2303913455","0.1593782257276444"
"China","50391498848","3.4859415663905122"
"Côte d'Ivoire","173143208","0.011977558110069064"
"Cameroon","156226455","0.010807304916590143"
"Democratic Republic of the Congo","126420518","0.008745414377733097"
"Republic of the Congo","96419707","0.006670043005951079"
"Cook Islands","2629696","0.00018191494206238907"
"Colombia","1524876477","0.10548664787327316"
"Comoros","3239836","0.0002241227040051939"
"Cabo Verde","23883537","0.0016521956338679169"
"Costa Rica","232801775","0.01610456927764515"
"Cuba","309980694","0.021443588912737118"
"Christmas Island","169174","0.000011702979511115583"
"Cayman Islands","827235402","0.05722580869681785"
"Cyprus","1118279094","0.07735938929617375"
"Czechia","40612859914","2.8094829433680673"
"Djibouti","19283756","0.0013339957757418528"
"Dominica","1945608","0.00013459166633562233"
"Denmark","23465289794","1.6232624734390133"
"Dominican Republic","189929832","0.013138809346859594"
"Algeria","2223580685","0.15382103158799434"
"Ecuador","396578626","0.02743418926445181"
"Egypt","4076647291","0.28201094565723955"
"Eritrea","13566076","0.0009384628221490115"
"Spain","62885716425","4.350256250154278"
"Estonia","2244654322","0.1552788462760415"
"Ethiopia","168297317","0.011642333057247121"
