"Name","Gross Export","Share"
"Togo","47937924","0.003341771224259829"
"Thailand","5312483841","0.37033530340611176"
"Tajikistan","61670136","0.004299049034350968"
"Tokelau","4743630","0.0003306802821193436"
"Turkmenistan","419263800","0.029227041667758243"
"Timor-Leste","2225925","0.00015517009272993462"
"Tonga","128659","0.000008968868654847159"
"Trinidad and Tobago","96388475","0.006719277874971972"
"Tunisia","1812702375","0.12636418370813154"
"Turkiye","24371695588","1.6989603263253248"
"Tanzania","179418737","0.012507349554804295"
"Uganda","120840047","0.008423806416873732"
"Ukraine","5161941026","0.3598409055430322"
"Uruguay","287928409","0.020071600761082494"
"United States of America","126334220679","8.806807389163811"
"Uzbekistan","666037756","0.04642974959181355"
"Vatican City","3322570","0.00023161763985835054"
"Saint Vincent and the Grenadines","2526701","0.00017613730402903"
"Venezuela","198484445","0.013836427434032867"
"British Virgin Islands","97033311","0.0067642296419522605"
"Vietnam","3939027711","0.2745911453358276"
"Vanuatu","1057071","0.00007368882828133236"
"Wallis and Futuna","165935","0.00001156739303307241"
"Samoa","625420","0.00004359827011024887"
"Yemen","92594900","0.006454826294380549"
"South Africa","10930934927","0.7619997018082242"
"Zambia","65780131","0.00458555837553253"
"Zimbabwe","33802709","0.0023563999191585504"
"Taiwan","8685560783","0.6054738017271892"
