"Name","Gross Export","Share"
"Aruba","10232450","0.0006939311518009027"
"Afghanistan","73654853","0.004995030220330046"
"Angola","146724060","0.009950343852420952"
"Anguilla","463177","0.00003141114289321587"
"Albania","293854937","0.01992827669764247"
"Andorra","50258550","0.0034083697930938593"
"United Arab Emirates","9948400527","0.6746678494669232"
"Argentina","2714028809","0.18405651993903732"
"Armenia","205349859","0.013926152991514541"
"Antigua and Barbuda","8981772","0.0006091142775359857"
"Australia","10370682768","0.7033056441184676"
"Austria","70987915397","4.814167271316767"
"Azerbaijan","528750411","0.03585811625958892"
"Burundi","15079533","0.0010226444012245085"
"Belgium","51633209261","3.5015946692788886"
"Benin","41343446","0.002803776720355186"
"Bonaire","2276742","0.00015440116476635516"
"Burkina Faso","69835930","0.004736043405243829"
"Bangladesh","921128444","0.062467905741195255"
"Bulgaria","4400243730","0.29841007771976413"
"Bahrain","429393779","0.029120075801749558"
"The Bahamas","36368967","0.00246642389262777"
"Bosnia and Herzegovina","1004239701","0.06810423822243199"
"Saint Barthélemy","1032178","0.00006999892190077178"
"Belarus","1693720013","0.11486252847063314"
"Belize","3484960","0.00023633854128581855"
"Bermuda","134882418","0.009147282584369414"
"Bolivia","143196961","0.009711147582555394"
"Brazil","11474193386","0.7781421098889592"
"Barbados","28979550","0.001965297901301433"
"Brunei","77596385","0.005262331975102374"
"Bhutan","5641790","0.0003826076680481033"
"Botswana","74256557","0.005035835809388698"
"Central African Republic","10974495","0.0007442542065471366"
"Canada","12313344067","0.8350505529891787"
"Cocos (Keeling) Islands","157076","0.00001065237842357193"
"Switzerland","64753816054","4.391391128992177"
"Chile","3250701846","0.22045192267307448"
"China","108327444795","7.346411518086388"
"Côte d'Ivoire","241331203","0.016366289565381456"
"Cameroon","109974529","0.007458111359227924"
"Democratic Republic of the Congo","90634017","0.006146501356874707"
"Republic of the Congo","48853585","0.0033130896812252494"
"Cook Islands","1063587","0.00007212897712184928"
"Colombia","1931262761","0.13097189746062002"
"Comoros","921493","0.00006249262873177678"
"Cabo Verde","15765492","0.0010691638876581776"
"Costa Rica","245877173","0.016674582320112957"
"Cuba","223269470","0.015141402154818944"
"Curaçao","23198969","0.0015732778834749682"
"Christmas Island","159093","0.000010789164738988318"
"Cayman Islands","77069206","0.005226580426775703"
"Cyprus","706702904","0.04792626987219706"
"Czechia","49459302426","3.3541674476536274"
"Djibouti","18824567","0.0012766203070098817"
"Dominica","1756528","0.00011912195986401458"
"Denmark","21492332578","1.4575394065682807"
"Dominican Republic","310051084","0.021026646192968297"
"Algeria","2333257967","0.15823389202868743"
"Ecuador","516242452","0.03500986756103204"
"Egypt","4084504382","0.2769976721447057"
"Eritrea","14487885","0.0009825207770581847"
"Spain","49484099745","3.355849120384523"
"Estonia","2032849546","0.1378611795702615"
"Ethiopia","348852262","0.023658014647323984"
"Finland","12379890653","0.8395635238877805"
"Fiji","9925092","0.0006730871417197177"
"France","119225548822","8.085485139741238"
"Faroe Islands","150421417","0.010201086460655453"
"Gabon","45085851","0.0030575743359951804"
"United Kingdom","88394465505","5.994622330009902"
"Georgia","468632722","0.03178113204062099"
